CUSTOMER ID,CUSTOMER NAME,PHONE NO,PRODUCT CATEGORY,PRODUCT NAME,ISSUES,,SEVERITY,CREATED BY,OPENED,CLOSED,DATE-OPENED,DATECLOSED,s,d,Hours,Days
60533,Adams,589-8969-28,Laptop,Ace Flare S6,Not charging,,High,Raj,7:00 PM,10:00 PM,04-11-2021,04-11-2021,04-11-2021 19:00,04-11-2021 22:00,3,1
69631,Murray,332-3410-65,Desktop,Ace A700,Issue connecting to networks,,Low,Surya,10:00 PM,12:00 PM,5-17-2021,5-19-2021,17-05-2021 00:00,19-05-2021 00:00,48,2
71093,Lloyd,474-3519-69,Desktop,Ace Pro 2000,Phone lags and freezes,,Medium,Abhishek,8:00 AM,2:00 PM,05-12-2021,5-13-2021,05-12-2021 08:00,13-05-2021 00:00,4952,207
37272,Miller,952-5317-62,Desktop,Ace PC 3699,Overheating,,Low,Raj,2:00 PM,3:00 PM,5-16-2021,5-18-2021,16-05-2021 00:00,18-05-2021 00:00,48,2
12422,Allen,285-8575-54,Laptop,Ace Infinite,"Water damage, phone dead",,High,Raj,1:00 PM,8:00 PM,4-26-2021,4-26-2021,26-04-2021 00:00,26-04-2021 00:00,0,0
18246,Morris,432-2441-10,Laptop,Ace SparX Pro,Display cracked completely,,High,Ahmed,10:00 AM,3:00 PM,05-05-2021,05-05-2021,05-05-2021 10:00,05-05-2021 15:00,5,1
26203,Richardson,593-0288-24,Phone,Ace Galaxy S6,Touchpad unresponsive,,High,Raj,9:00 AM,5:00 PM,05-09-2021,05-09-2021,05-09-2021 09:00,05-09-2021 17:00,8,1
23717,Brooks,020-6899-76,Tablet,Ace Tablet 500,Water damage,,High,Surya,4:00 PM,6:00 PM,5-19-2021,5-19-2021,19-05-2021 00:00,19-05-2021 00:00,0,0
35941,Richardson,553-9843-50,Phone,Ace 5,Low battery life,,Low,Abhishek,12:00 PM,7:00 PM,4-20-2021,4-24-2021,20-04-2021 00:00,24-04-2021 00:00,96,4
81321,Chapman,021-3385-63,Phone,Ace Galaxy S10,Doesnot charge upto 100%,,Medium,Abhishek,7:00 PM,10:00 PM,4-20-2021,4-21-2021,20-04-2021 00:00,21-04-2021 00:00,24,1
86207,Chapman,895-9282-53,Phone,Ace 6s+,Can't connect to wifi,,Medium,Abhishek,9:00 AM,7:00 PM,5-15-2021,5-16-2021,15-05-2021 00:00,16-05-2021 00:00,24,1
96547,Grant,180-2608-87,Phone,Ace Galaxy S4,SLow Phone,,Low,Abhishek,11:00 AM,10:00 PM,5-19-2021,5-21-2021,19-05-2021 00:00,21-05-2021 00:00,48,2
84311,Russell,839-7350-22,Phone,Ace M31 Prime,Speakers not working,,Medium,Abhishek,12:00 PM,8:00 AM,5-19-2021,5-20-2021,19-05-2021 00:00,20-05-2021 00:00,24,1
7783,West,532-6873-75,Phone,Ace Galaxy S9,Low battery life,,Low,Abhishek,2:00 PM,2:00 PM,05-08-2021,05-11-2021,05-08-2021 14:00,05-11-2021 14:00,2208,92
22675,Hawkins,158-9732-61,Phone,Ace 6,Cannot install apps,,Medium,Abhishek,3:00 PM,1:00 PM,05-03-2021,05-04-2021,05-03-2021 15:00,05-04-2021 13:00,742,31
65289,Nelson,706-4061-85,Phone,Ace Galaxy S9,RAM not accessible,,High,Abhishek,8:00 PM,10:00 AM,5-24-2021,5-25-2021,24-05-2021 00:00,25-05-2021 00:00,24,1
37576,Ferguson,807-9992-88,Phone,Ace 6s+,Cannot install updates,,Low,Abhishek,3:00 PM,9:00 AM,5-14-2021,5-16-2021,14-05-2021 00:00,16-05-2021 00:00,48,2
35696,Hill,053-0195-57,Phone,Ace 5s,Display damaged,,High,Abhishek,5:00 PM,4:00 PM,04-07-2021,04-08-2021,04-07-2021 17:00,04-08-2021 16:00,743,31
32645,Smith,814-5728-56,Phone,Ace Galaxy S4,Touchscreen unresponsive sometimes,,Low,Abhishek,6:00 PM,12:00 PM,4-23-2021,4-25-2021,23-04-2021 00:00,25-04-2021 00:00,48,2
7825,Martin,318-5944-90,Phone,Ace 6s+,Keyboard damaged,,Medium,Abhishek,7:00 PM,7:00 PM,04-07-2021,04-08-2021,04-07-2021 19:00,04-08-2021 19:00,744,31
39492,Gibson,954-4895-82,Phone,Ace Galaxy S9,Touchscreen unresponsive,,Medium,Abhishek,10:00 PM,9:00 AM,4-26-2021,4-27-2021,26-04-2021 00:00,27-04-2021 00:00,24,1
79999,Andrews,488-6702-09,Phone,Ace X3,Water damage,,High,Abhishek,5:00 PM,11:00 AM,4-24-2021,4-25-2021,24-04-2021 00:00,25-04-2021 00:00,24,1
15358,Chapman,362-5102-82,Phone,Ace M31 Prime,Processor burning,,High,Surya,7:00 PM,12:00 PM,04-10-2021,04-11-2021,04-10-2021 19:00,04-11-2021 12:00,737,31
70700,Kelley,589-0430-51,Phone,Ace Galaxy S4,Keyboard unresponsive,,Medium,Surya,8:00 AM,2:00 PM,04-04-2021,04-05-2021,04-04-2021 08:00,04-05-2021 14:00,726,31
98852,Armstrong,347-2018-48,Phone,Ace 5,Fans not working sometimes,,Medium,Surya,2:00 PM,3:00 PM,05-10-2021,05-11-2021,05-10-2021 14:00,05-11-2021 15:00,745,32
43567,Evans,963-9079-89,Phone,Ace 6s+,Cannot install updates,,Low,Surya,1:00 PM,8:00 PM,4-26-2021,4-28-2021,26-04-2021 00:00,28-04-2021 00:00,48,2
59092,Riley,823-7151-89,Phone,Ace Galaxy S9,Cannot install updates,,Low,Surya,10:00 AM,3:00 PM,5-27-2021,5-30-2021,27-05-2021 00:00,30-05-2021 00:00,72,3
3490,Montgomery,711-7689-91,Phone,Ace Galaxy S10,Screen blackout when turning on,,Medium,Surya,9:00 AM,5:00 PM,5-28-2021,5-28-2021,28-05-2021 00:00,28-05-2021 00:00,0,0
18828,Murray,290-5831-48,Phone,Ace Galaxy S10,Minor monitor issues,,Medium,Surya,4:00 PM,6:00 PM,5-16-2021,5-17-2021,16-05-2021 00:00,17-05-2021 00:00,24,1
21524,Parker,853-9015-07,Tablet,Ace Swift F20 Lite,Monitor ghosting,,Medium,Surya,12:00 PM,7:00 PM,04-12-2021,4-13-2021,04-12-2021 12:00,13-04-2021 00:00,5652,236
98750,Ellis,755-8565-56,Tablet,Ace Tab E750 Pro,Blue Screen,4,High,Surya,7:00 PM,10:00 PM,5-20-2021,5-20-2021,20-05-2021 00:00,20-05-2021 00:00,0,0
58444,Casey,584-3449-23,Tablet,Ace Swift F20,Failing power supply,,High,Surya,9:00 AM,11:00 AM,04-03-2021,04-03-2021,04-03-2021 09:00,04-03-2021 11:00,2,1
43911,Hunt,675-7077-74,Tablet,Ace Tablet 500 Mini,Screen frozen,,High,Surya,11:00 AM,5:00 PM,04-12-2021,04-12-2021,04-12-2021 11:00,04-12-2021 17:00,6,1
54055,Casey,501-2970-79,Tablet,Ace Tablet 500 Mini,Camera is not working,7,Low,Surya,12:00 PM,7:00 PM,04-01-2021,04-03-2021,04-01-2021 12:00,04-03-2021 19:00,1423,60
27031,Hill,014-6446-99,Tablet,Ace NotePad 2,Battery does not last for long,3,Medium,Surya,7:00 PM,8:00 AM,5-13-2021,5-14-2021,13-05-2021 00:00,14-05-2021 00:00,24,1
8991,Howard,500-6078-90,Tablet,Ace Tab E750,The device is not turning on,,High,Surya,8:00 AM,2:00 PM,5-31-2021,5-31-2021,31-05-2021 00:00,31-05-2021 00:00,0,0
69634,Owens,393-4309-61,Tablet,Ace Swift F20,Display is broken,,Medium,Surya,2:00 PM,1:00 PM,05-12-2021,5-13-2021,05-12-2021 14:00,13-05-2021 00:00,4958,207
68853,Barnes,284-1428-38,Tablet,Ace NotePad 4,Does not get charged,,Medium,Surya,1:00 PM,10:00 AM,05-09-2021,05-10-2021,05-09-2021 13:00,05-10-2021 10:00,717,30
26989,Kelly,195-4333-96,Tablet,Ace Tablet 500 Mini,Some apps are not working,,Low,Ahmed,10:00 AM,9:00 AM,04-05-2021,04-06-2021,04-05-2021 10:00,04-06-2021 09:00,743,31
54783,Payne,679-2869-87,Tablet,Ace Swift F20 Lite,Forgotten password,,Medium,Ahmed,9:00 AM,4:00 PM,04-10-2021,04-11-2021,04-10-2021 09:00,04-11-2021 16:00,751,32
65715,Crawford,758-0419-72,Tablet,Ace Tab E750,The device is not functioning,,High,Ahmed,4:00 PM,12:00 PM,5-17-2021,5-18-2021,17-05-2021 00:00,18-05-2021 00:00,24,1
26523,Baker,326-6268-07,Tablet,Ace Tab E750 Pro,The screen is completely blank,,High,Ahmed,12:00 PM,7:00 PM,4-14-2021,4-14-2021,14-04-2021 00:00,14-04-2021 00:00,0,0
76560,Riley,564-3023-77,Tablet,Ace Swift F20 Lite,Camera is blurry,7,Low,Ahmed,11:00 AM,9:00 AM,4-25-2021,4-28-2021,25-04-2021 00:00,28-04-2021 00:00,72,3
33380,Phillips,313-8036-07,Laptop,Ace SparX,Cannot connect to the app store,,Low,Ahmed,12:00 PM,11:00 AM,4-15-2021,4-19-2021,15-04-2021 00:00,19-04-2021 00:00,96,4
66103,Payne,104-8180-72,Tablet,Ace Swift F20 Lite,The device heats up occasionally,,Low,Ahmed,7:00 AM,12:00 PM,05-06-2021,05-08-2021,05-06-2021 07:00,05-08-2021 12:00,1469,62
81127,Robinson,097-3187-32,Laptop,Ace Swift F20 Lite,The device needs a battery change,,Medium,Ahmed,5:00 PM,2:00 PM,4-18-2021,4-18-2021,18-04-2021 00:00,18-04-2021 00:00,0,0
8593,Ellis,999-7118-75,Laptop,Ace SparX,Device is not receiving updates,,Low,Ahmed,7:00 PM,3:00 PM,5-27-2021,5-29-2021,27-05-2021 00:00,29-05-2021 00:00,48,2
47412,Cunningham,615-9966-90,Phone,Ace 5s,Speakers are not working,,Medium,Ahmed,8:00 AM,2:00 PM,5-19-2021,5-19-2021,19-05-2021 00:00,19-05-2021 00:00,0,0
29863,Ferguson,001-1925-33,Phone,Ace X3,Some apps are not opening,,Low,Ahmed,2:00 PM,1:00 PM,04-05-2021,04-07-2021,04-05-2021 14:00,04-07-2021 13:00,1463,61
44693,Gibson,969-8724-62,Desktop,Ace Pro 2000,Does not connect to the wifi,,Low,Ahmed,1:00 PM,10:00 AM,5-13-2021,5-17-2021,13-05-2021 00:00,17-05-2021 00:00,96,4
75996,Alexander,839-6308-66,Desktop,Ace A700,MS apps not functioning,,Medium,Ahmed,10:00 AM,9:00 AM,04-01-2021,04-02-2021,04-01-2021 10:00,04-02-2021 09:00,743,31
11091,Mitchell,566-9572-29,Laptop,Ace Flare S6,Device is not functioning at all,,High,Ahmed,9:00 AM,4:00 PM,5-21-2021,5-22-2021,21-05-2021 00:00,22-05-2021 00:00,24,1
49528,Turner,638-5217-59,Desktop,Ace Pro 2000,Device does not connect to the network,,Medium,Ahmed,4:00 PM,12:00 PM,5-18-2021,5-19-2021,18-05-2021 00:00,19-05-2021 00:00,24,1
22287,Edwards,417-8348-39,Desktop,Ace Pro 2000,Word and other ms apps are not opening,,Medium,Raj,12:00 PM,7:00 PM,05-05-2021,05-06-2021,05-05-2021 12:00,05-06-2021 19:00,751,32
12919,Riley,493-9393-21,Phone,Ace 6,Keyboard is not working,,Medium,Raj,7:00 PM,9:00 AM,04-02-2021,04-03-2021,04-02-2021 19:00,04-03-2021 09:00,662,28
81711,Belinda,653-7162-36,Tablet,Ace Tablet 500,Does not connect to external devices,,Medium,Raj,9:00 AM,11:00 AM,04-06-2021,04-07-2021,04-06-2021 09:00,04-07-2021 11:00,722,31
22151,Jacob,811-9239-58,Desktop,Ace Pro 2000,Forgotten password,,Low,Raj,11:00 AM,12:00 PM,4-29-2021,04-03-2021,29-04-2021 00:00,04-03-2021 12:00,1332,56
17318,Oscar,706-5226-99,Tablet,Ace NotePad 2,Screen Is blank,,High,Raj,12:00 PM,2:00 PM,5-19-2021,5-19-2021,19-05-2021 00:00,19-05-2021 00:00,0,0
11543,Andrew,148-0104-11,Desktop,Ace Quantum Core 5278,partial screen damage,,Medium,Surya,2:00 PM,10:00 AM,4-14-2021,4-15-2021,14-04-2021 00:00,15-04-2021 00:00,24,1
63366,Vincent,387-3328-85,Tablet,Ace Tablet 500 Mini,mike is not working,,Low,Abhishek,3:00 PM,9:00 AM,5-29-2021,05-01-2021,29-05-2021 00:00,05-01-2021 09:00,3447,144
40292,Brooke,146-8957-94,Tablet,Ace Swift F20,Screen frozen,,High,Rohan,8:00 PM,4:00 PM,4-25-2021,4-26-2021,25-04-2021 00:00,26-04-2021 00:00,24,1
17420,Cherry,692-4413-60,Tablet,Ace NotePad 4,Unresponsive power button,,Medium,Ahmed,3:00 PM,12:00 PM,5-15-2021,5-16-2021,15-05-2021 00:00,16-05-2021 00:00,24,1
19089,John,891-3787-48,Tablet,Ace Swift F20,Cannot install apps,,Low,Raj,5:00 PM,7:00 PM,4-14-2021,4-16-2021,14-04-2021 00:00,16-04-2021 00:00,48,2
16970,Lucy,753-6917-24,Tablet,Ace NotePad 2,Wifi connection issues,,Low,Surya,6:00 PM,9:00 AM,4-16-2021,4-18-2021,16-04-2021 00:00,18-04-2021 00:00,48,2
51030,Lydia,515-7083-81,Tablet,Ace Tablet 500,Speakers damaged,,Medium,Abhishek,7:00 PM,11:00 AM,4-20-2021,4-21-2021,20-04-2021 00:00,21-04-2021 00:00,24,1
52855,Kate,518-3613-53,Tablet,Ace NotePad 4,Calling feature unresponsive,11,High,Rohan,10:00 PM,4:00 PM,4-25-2021,4-26-2021,25-04-2021 00:00,26-04-2021 00:00,24,1
276,Evelyn,881-1723-45,Tablet,Ace NotePad 4,Broken Camera,7,Medium,Ahmed,11:00 AM,1:00 PM,5-14-2021,5-15-2021,14-05-2021 00:00,15-05-2021 00:00,24,1
75565,Carlos,463-8793-97,Tablet,Ace Tab E750,Partially screen damage,,Medium,Rohan,12:00 PM,6:00 PM,4-16-2021,4-17-2021,16-04-2021 00:00,17-04-2021 00:00,24,1
1967,Amy,455-0279-98,Tablet,Ace Tab E750 Pro,Camera not working,7,Medium,Ahmed,7:00 AM,7:00 PM,5-17-2021,5-18-2021,17-05-2021 00:00,18-05-2021 00:00,24,1
36436,Eric,569-4152-32,Phone,Ace Galaxy S6,IR blaster unresponsive sometimes,,Low,Raj,5:00 PM,8:00 AM,4-21-2021,4-23-2021,21-04-2021 00:00,23-04-2021 00:00,48,2
15598,Abigail,419-5621-21,Tablet,Ace NotePad 4,Cannot connect to Playstore,,Low,Rohan,7:00 PM,2:00 PM,04-03-2021,04-05-2021,04-03-2021 19:00,04-05-2021 14:00,1459,61
41561,Daisy,361-2545-65,Phone,Ace Galaxy S10,Phone crashes occasionally,,Low,Ahmed,8:00 AM,1:00 PM,04-06-2021,04-08-2021,04-06-2021 08:00,04-08-2021 13:00,1469,62
24433,Derek,965-1461-03,Desktop,Ace AZ Desktop,Low power supply,,Medium,Raj,2:00 PM,10:00 AM,4-14-2021,4-15-2021,14-04-2021 00:00,15-04-2021 00:00,24,1
40680,James,448-8994-72,Desktop,Ace Pro 1000,Overall performance is sLow,,Medium,Surya,1:00 PM,9:00 AM,04-02-2021,04-03-2021,04-02-2021 13:00,04-03-2021 09:00,668,28
91177,Thomas,696-4147-43,Desktop,Ace Pro 2000,Webcam unresponsive,,Medium,Abhishek,10:00 AM,4:00 PM,4-15-2021,4-16-2021,15-04-2021 00:00,16-04-2021 00:00,24,1
58199,Alen,511-9328-79,Laptop,Ace SparX Pro,Touchscreen unresponsive,,High,Raj,9:00 AM,12:00 PM,4-21-2021,4-21-2021,21-04-2021 00:00,21-04-2021 00:00,0,0
27134,Alan,043-8140-97,Laptop,Ace Notebook 1.0,Cannot connect to wifi,,Low,Surya,4:00 PM,7:00 PM,5-21-2021,5-23-2021,21-05-2021 00:00,23-05-2021 00:00,48,2
87445,Madaline,498-2775-85,Phone,Ace Galaxy S6,Charging port damaged,,High,Abhishek,12:00 PM,9:00 AM,5-14-2021,5-15-2021,14-05-2021 00:00,15-05-2021 00:00,24,1
54565,Freddie,476-7331-87,Laptop,Ace Notebook 2.0 Lite,Water damage,,High,Rohan,7:00 PM,11:00 AM,5-18-2021,5-19-2021,18-05-2021 00:00,19-05-2021 00:00,24,1
90380,Ashton,464-3026-29,Tablet,Ace Tab E750,Display lagging,,Low,Surya,9:00 AM,12:00 PM,4-30-2021,04-02-2021,30-04-2021 00:00,04-02-2021 12:00,2028,85
51543,Byron,786-7222-85,Desktop,Ace Zeus V01,ms apps are not responding,,Low,Abhishek,11:00 AM,2:00 PM,4-24-2021,4-26-2021,24-04-2021 00:00,26-04-2021 00:00,48,2
44044,Cadie,003-0837-11,Laptop,Ace SparX,chrome is not responding,,Low,Raj,12:00 PM,3:00 PM,4-19-2021,4-23-2021,19-04-2021 00:00,23-04-2021 00:00,96,4
54266,Dale,661-0490-25,Desktop,Ace Pro 1000,mouse pointer is not working,,Medium,Surya,2:00 PM,8:00 PM,04-01-2021,04-02-2021,04-01-2021 14:00,04-02-2021 20:00,750,32
55392,Henry,698-4971-15,Phone,Ace 6,water damage,,High,Rohan,3:00 PM,3:00 PM,05-09-2021,05-10-2021,05-09-2021 15:00,05-10-2021 15:00,720,30
74613,Daniel,427-1935-57,Tablet,Ace Tab E750 Pro,some apps are not functioning,,Low,Ahmed,8:00 PM,5:00 PM,4-20-2021,4-23-2021,20-04-2021 00:00,23-04-2021 00:00,72,3
81703,Stuart,864-7051-50,Desktop,Ace Pro 2000,keypad not working,,Medium,Raj,3:00 PM,6:00 PM,5-23-2021,5-24-2021,23-05-2021 00:00,24-05-2021 00:00,24,1
18869,Martin,663-7482-31,Desktop,Ace Quantum Core 5278,webcam is not turning on,,Low,Ahmed,5:00 PM,7:00 PM,4-14-2021,4-17-2021,14-04-2021 00:00,17-04-2021 00:00,72,3
44599,Annabella,634-2466-59,Desktop,Ace AZ Desktop,cannot use bluetooth and external devices,,Medium,Raj,6:00 PM,10:00 PM,5-27-2021,5-28-2021,27-05-2021 00:00,28-05-2021 00:00,24,1
78743,Julia,484-7231-32,Desktop,Ace AZ Desktop,battery drains quickly,3,Medium,Surya,7:00 PM,11:00 AM,04-03-2021,04-04-2021,04-03-2021 19:00,04-04-2021 11:00,736,31
89626,Walter,362-1880-63,Desktop,Ace Pro 1000,Low battery life,,Low,Abhishek,10:00 PM,12:00 PM,04-09-2021,04-11-2021,04-09-2021 22:00,04-11-2021 12:00,1454,61
12952,Connie,656-9743-35,Phone,Ace Galaxy S6,Doesnot charge upto 100%,,Medium,Raj,8:00 AM,7:00 AM,5-24-2021,5-25-2021,24-05-2021 00:00,25-05-2021 00:00,24,1
11041,Carina,511-9776-43,Phone,Ace 6,Can't connect to wifi,,Medium,Surya,2:00 PM,5:00 PM,04-05-2021,04-06-2021,04-05-2021 14:00,04-06-2021 17:00,747,32
83398,Lydia,622-6393-48,Phone,Ace 6,SLow Phone,,Low,Abhishek,1:00 PM,7:00 PM,05-07-2021,05-09-2021,05-07-2021 13:00,05-09-2021 19:00,1494,63
40281,Eric,878-3381-98,Phone,Ace Galaxy S6,Speakers not working,,Medium,Rohan,10:00 AM,8:00 AM,4-15-2021,4-16-2021,15-04-2021 00:00,16-04-2021 00:00,24,1
81776,Carl,033-7658-17,Phone,Ace Galaxy S10,Low battery life,,Low,Rohan,9:00 AM,2:00 PM,4-23-2021,4-26-2021,23-04-2021 00:00,26-04-2021 00:00,72,3
22901,Paige,604-6307-88,Phone,Ace Galaxy S6,Cannot install apps,,Medium,Ahmed,4:00 PM,1:00 PM,4-26-2021,4-27-2021,26-04-2021 00:00,27-04-2021 00:00,24,1
70603,Mike,107-2942-62,Phone,Ace Galaxy S10,RAM not accessible,,High,Raj,12:00 PM,10:00 AM,5-28-2021,5-29-2021,28-05-2021 00:00,29-05-2021 00:00,24,1
89831,Samantha,424-9286-87,Phone,Ace X3,Cannot install updates,,Low,Ahmed,7:00 PM,9:00 AM,4-28-2021,4-30-2021,28-04-2021 00:00,30-04-2021 00:00,48,2
13761,Ada,019-4133-59,Phone,Ace 5,Display damaged,,High,Raj,9:00 AM,4:00 PM,4-21-2021,4-21-2021,21-04-2021 00:00,21-04-2021 00:00,0,0
49761,Alberta,347-7762-78,Phone,Ace 6s+,Touchscreen unresponsive sometimes,,Low,Surya,11:00 AM,12:00 PM,04-04-2021,04-06-2021,04-04-2021 11:00,04-06-2021 12:00,1465,62
34333,Amanda,978-4326-76,Phone,Ace 6,Keyboard damaged,,Medium,Abhishek,12:00 PM,7:00 PM,4-21-2021,4-22-2021,21-04-2021 00:00,22-04-2021 00:00,24,1
43643,Antony,331-9445-73,Phone,Ace Galaxy S6,Touchscreen unresponsive,,Medium,Raj,2:00 PM,9:00 AM,4-16-2021,4-17-2021,16-04-2021 00:00,17-04-2021 00:00,24,1
76364,George,767-5666-37,Phone,Ace Galaxy S6,Water damage,,High,Raj,3:00 PM,11:00 AM,05-03-2021,05-04-2021,05-03-2021 15:00,05-04-2021 11:00,740,31
58232,Haris,253-4449-71,Phone,Ace Galaxy S10,Processor burning,,High,Ahmed,8:00 PM,12:00 PM,04-10-2021,04-11-2021,04-10-2021 20:00,04-11-2021 12:00,736,31
29292,Aldus,236-4789-48,Phone,Ace Galaxy S6,Keyboard unresponsive,,Medium,Raj,3:00 PM,2:00 PM,5-23-2021,5-24-2021,23-05-2021 00:00,24-05-2021 00:00,24,1
87574,Carl,412-0832-11,Phone,Ace Galaxy S10,Fans not working sometimes,,Medium,Surya,5:00 PM,3:00 PM,06-01-2021,06-02-2021,06-01-2021 17:00,06-02-2021 15:00,742,31
52902,Myra,294-1908-40,Phone,Ace M31 Prime,Cannot install updates,,Low,Rohan,6:00 PM,8:00 PM,5-25-2021,5-28-2021,25-05-2021 00:00,28-05-2021 00:00,72,3
84774,Carlos,923-6157-33,Laptop,Ace Flare S2,Cannot install updates,,Low,Ahmed,7:00 PM,3:00 PM,05-10-2021,5-13-2021,05-10-2021 19:00,13-05-2021 00:00,3499,146
74568,Chester,800-6355-74,Laptop,Ace Lappy 1126,Screen blackout when turning on,,Medium,Raj,10:00 PM,5:00 PM,5-28-2021,5-29-2021,28-05-2021 00:00,29-05-2021 00:00,24,1
61220,Michelle,399-9833-52,Laptop,Ace Swift F20 Lite,Minor monitor issues,,Medium,Surya,5:00 PM,6:00 PM,05-11-2021,05-12-2021,05-11-2021 17:00,05-12-2021 18:00,721,31
16617,Mary,187-9617-95,Laptop,Ace Infinite,Monitor ghosting,,Medium,Abhishek,7:00 PM,7:00 PM,06-03-2021,06-04-2021,06-03-2021 19:00,06-04-2021 19:00,744,31
3539,Byron,949-2930-90,Laptop,Ace TouchPad 2000,Cannot connect to wifi,,Low,Rohan,8:00 AM,10:00 PM,6-15-2021,6-18-2021,15-06-2021 00:00,18-06-2021 00:00,72,3
86559,Audrey,688-0609-47,Laptop,Ace Notebook 2.0,Charging port damaged,,High,Rohan,2:00 PM,12:00 PM,5-30-2021,5-31-2021,30-05-2021 00:00,31-05-2021 00:00,24,1
73144,Vincent,067-3144-91,Laptop,Ace TouchPad 2000,Water damage,,High,Rohan,1:00 PM,2:00 PM,05-12-2021,5-13-2021,05-12-2021 13:00,13-05-2021 00:00,4957,207
5654,Ellia,784-5507-39,Laptop,Ace Infinite,Display lagging,,Low,Rohan,10:00 AM,3:00 PM,5-23-2021,5-26-2021,23-05-2021 00:00,26-05-2021 00:00,72,3
92697,Mary,267-9633-47,Laptop,Ace Infinite,ms apps are not responding,,Low,Rohan,9:00 AM,8:00 PM,6-13-2021,6-15-2021,13-06-2021 00:00,15-06-2021 00:00,48,2
40042,Penelope,380-2573-66,Laptop,Ace Lappy 1126,chrome is not responding,,Low,Rohan,4:00 PM,3:00 PM,05-03-2021,05-05-2021,05-03-2021 16:00,05-05-2021 15:00,1463,61
11146,Spike,788-1811-28,Laptop,Ace Swift F20 Lite,mouse pointer is not working,,Medium,Rohan,12:00 PM,5:00 PM,5-17-2021,5-18-2021,17-05-2021 00:00,18-05-2021 00:00,24,1
74692,Miller,125-9813-91,Laptop,Ace Notebook 2.0,water damage,,High,Rohan,7:00 PM,6:00 PM,05-12-2021,5-13-2021,05-12-2021 19:00,13-05-2021 00:00,4963,207
40369,Ada,874-3810-90,Laptop,Ace Infinite,some apps are not functioning,,Low,Rohan,9:00 AM,7:00 PM,06-01-2021,06-04-2021,06-01-2021 09:00,06-04-2021 19:00,2170,91
77941,Hailey,401-5682-86,Laptop,Ace Lappy 1126,keypad not working,,High,Rohan,11:00 AM,10:00 PM,05-02-2021,05-02-2021,05-02-2021 11:00,05-02-2021 22:00,11,1
32402,Sofia,359-5172-15,Laptop,Ace SparX,webcam is not turning on,,Low,Rohan,12:00 PM,7:00 PM,05-01-2021,05-04-2021,05-01-2021 12:00,05-04-2021 19:00,2167,91
18401,Jasmine,263-2057-21,Laptop,Ace Notebook 2.0 Lite,cannot use bluetooth and external devices,,Medium,Abhishek,7:00 PM,10:00 PM,5-18-2021,5-19-2021,18-05-2021 00:00,19-05-2021 00:00,24,1
31268,Caroline,733-2730-53,Laptop,Ace SparX Pro,battery drains quickly,3,Medium,Abhishek,8:00 AM,8:00 AM,05-08-2021,05-09-2021,05-08-2021 08:00,05-09-2021 08:00,744,31
85628,Amber,648-0572-08,Laptop,Ace SparX,Wifi connection issues,,Low,Abhishek,2:00 PM,2:00 PM,05-01-2021,05-04-2021,05-01-2021 14:00,05-04-2021 14:00,2160,90
8886,Justin,042-3243-04,Laptop,Ace Notebook 2.0,cannot download apps,,Medium,Abhishek,1:00 PM,1:00 PM,6-15-2021,6-16-2021,15-06-2021 00:00,16-06-2021 00:00,24,1
51793,Arthur,519-7050-30,Laptop,Ace Swift F20 Lite,cannot install windows 10,,Low,Abhishek,10:00 AM,10:00 AM,06-05-2021,06-06-2021,06-05-2021 10:00,06-06-2021 10:00,744,31
57685,Arthur,187-4935-48,Desktop,Ace Quantum Core 5278,does not open ms word,,Low,Abhishek,9:00 AM,9:00 AM,06-12-2021,6-15-2021,06-12-2021 09:00,15-06-2021 00:00,4185,175
21555,Byron,471-6186-46,Desktop,Ace Zeus V01,Forgotten password,,High,Abhishek,4:00 PM,4:00 PM,06-02-2021,06-03-2021,06-02-2021 16:00,06-03-2021 16:00,672,28
34879,Maddie,390-4936-84,Desktop,Ace Pro 1000,Device does not connect to the network,,Medium,Abhishek,12:00 PM,12:00 PM,06-02-2021,06-03-2021,06-02-2021 12:00,06-03-2021 12:00,672,28
98327,Alissa,293-8948-41,Desktop,Ace AZ Desktop,cannot connect to the network,,Medium,Abhishek,12:00 PM,7:00 PM,5-27-2021,5-28-2021,27-05-2021 00:00,28-05-2021 00:00,24,1
1401,Patrick,157-2548-93,Desktop,Ace Quantum Core 5278,Camera not working,7,Medium,Abhishek,7:00 AM,9:00 AM,05-02-2021,05-03-2021,05-02-2021 07:00,05-03-2021 09:00,674,29
74637,Victoria,315-5181-13,Desktop,Ace Quantum Core 5278,IR blaster unresponsive sometimes,,Low,Abhishek,5:00 PM,11:00 AM,06-07-2021,06-10-2021,06-07-2021 17:00,06-10-2021 11:00,2202,92
47922,Myra,533-2514-41,Desktop,Ace AZ Desktop,Cannot connect to Playstore,,Low,Abhishek,7:00 PM,12:00 PM,06-09-2021,06-12-2021,06-09-2021 19:00,06-12-2021 12:00,2177,91
81998,Natalie,066-8997-46,Desktop,Ace Quantum Core 5278,Phone crashes occasionally,,Low,Abhishek,8:00 AM,2:00 PM,5-23-2021,5-26-2021,23-05-2021 00:00,26-05-2021 00:00,72,3
16775,Kellan,149-9420-79,Desktop,Ace Pro 2000,SLow charging battery,,Medium,Abhishek,2:00 PM,3:00 PM,5-16-2021,5-17-2021,16-05-2021 00:00,17-05-2021 00:00,24,1
