CUSTOMER ID,CUSTOMER NAME,PHONE NO,PRODUCT CATEGORY,PRODUCT NAME,ISSUES,SEVERITY,CREATED BY,OPENED,CLOSED,DATE OPENED,DATECLOSED
18660,Tyler,749-7813-61,Tablet,Ace Swift F20 Lite,Storage gets full often,Low,Ahmed,7:00 PM,9:00 AM,"June 6, 2021","June 9, 2021"
18605,Sam,114-2931-57,Tablet,Ace Tab E750 Pro,Pop up ads often disturbing,Low,Ahmed,9:00 AM,11:00 AM,"May 20, 2021","May 23, 2021"
80909,Isabella,702-1321-49,Tablet,Ace Tablet 500 Mini,Game glitches,Low,Raj,11:00 AM,12:00 PM,"May 17, 2021","May 20, 2021"
12411,Jasmine,015-9472-37,Laptop,Ace Flare S6,Word and other ms apps are not opening,Medium,Raj,12:00 PM,2:00 PM,"May 22, 2021","May 23, 2021"
53776,Daisy,039-8588-82,Laptop,Ace SparX Pro,Keyboard is not working,Medium,Raj,7:00 AM,10:00 AM,"May 4, 2021","May 5, 2021"
25397,Amy,228-3774-94,Laptop,Ace SparX,Does not connect to external devices,Medium,Raj,5:00 PM,9:00 AM,"June 3, 2021","June 4, 2021"
24528,George,884-3072-73,Laptop,Ace Flare S2,Forgotten password,Low,Raj,7:00 PM,4:00 PM,"June 14, 2021","June 17, 2021"
69454,Stuart,722-6098-44,Laptop,Ace Notebook 2.0 Lite,Screen Is blank,High,Raj,8:00 AM,12:00 PM,"May 4, 2021","May 4, 2021"
14934,Cadie,394-5622-86,Laptop,Ace TouchPad 2000,Screen borken,High,Raj,2:00 PM,7:00 PM,"June 6, 2021","June 6, 2021"
81898,Aiden,689-9749-99,Laptop,Ace Notebook 2.0 Lite,keypad not working,High,Raj,1:00 PM,9:00 AM,"May 12, 2021","May 13, 2021"
96106,Mary,809-7249-77,Laptop,Ace Notebook 2.0,Not charging,High,Raj,10:00 AM,11:00 AM,"June 15, 2021","June 16, 2021"
3100,Alan,424-8390-07,Laptop,Ace SparX Pro,Overheating very often,Medium,Raj,9:00 AM,4:00 PM,"June 8, 2021","June 9, 2021"
72031,Jacob,000-5411-20,Laptop,Ace Notebook 1.0,Not charging,High,Raj,4:00 PM,12:00 PM,"May 26, 2021","May 27, 2021"
89795,Amber,499-5561-15,Laptop,Ace Swift F20 Lite,Issue connecting to networks,Low,Raj,12:00 PM,7:00 PM,"May 15, 2021","May 18, 2021"
89666,Lucy,878-5955-00,Laptop,Ace Notebook 2.0 Lite,Cannot connect to the app store,Low,Raj,7:00 PM,9:00 AM,"May 23, 2021","May 26, 2021"
80961,Vivian,703-8243-38,Laptop,Ace Flare S6,charging port is broken,Medium,Raj,9:00 AM,11:00 AM,"May 29, 2021","May 30, 2021"
40799,Kate,646-7084-69,Laptop,Ace Flare S6,Power Button not working,High,Rohan,11:00 AM,12:00 PM,"June 13, 2021","June 14, 2021"
23486,Martin,379-4310-30,Laptop,Ace Notebook 2.0 Lite,Battery does not charge upto 100%,Medium,Rohan,12:00 PM,2:00 PM,"May 5, 2021","May 6, 2021"
52162,Amber,826-8257-86,Laptop,Ace SparX Pro,some keys are not functioning,Low,Rohan,2:00 PM,3:00 PM,"May 3, 2021","May 6, 2021"
14690,Lyndon,687-5156-84,Laptop,Ace TouchPad 2000,webcam not working,Low,Rohan,3:00 PM,8:00 PM,"May 11, 2021","May 13, 2021"
46171,Jacob,683-3253-56,Laptop,Ace Flare S2,cannot connect to the wifi,Medium,Rohan,8:00 PM,3:00 PM,"June 6, 2021","June 7, 2021"
47155,Julia,461-7502-40,Laptop,Ace Swift F20 Lite,Microphone not working sometimes,Low,Surya,3:00 PM,5:00 PM,"May 22, 2021","May 25, 2021"
66147,Wilson,531-7507-94,Laptop,Ace Flare S6,Bluetooth disconnects on its own,Low,Surya,5:00 PM,6:00 PM,"May 18, 2021","May 21, 2021"
93021,Clark,734-2503-50,Phone,Ace 6s+,Updates are not keeping up,Low,Surya,6:00 PM,7:00 PM,"June 12, 2021","June 15, 2021"
74217,Alina,884-1285-09,Phone,Ace M31 Prime,Lags when Youtube opens,Low,Surya,7:00 PM,10:00 PM,"May 4, 2021","May 7, 2021"
48743,Wilson,893-8319-92,Phone,Ace 6,Hotspot not connecting to some devices,Low,Surya,10:00 PM,12:00 PM,"May 31, 2021","June 3, 2021"
57943,Myra,279-4783-63,Phone,Ace Galaxy S9,Keyboard lag,Low,Surya,11:00 AM,2:00 PM,"June 11, 2021","June 14, 2021"
5117,Cadie,973-8574-06,Phone,Ace 5s,Apps not responding at times,Medium,Ahmed,12:00 PM,3:00 PM,"May 3, 2021","May 4, 2021"
90606,Brooke,276-6839-88,Phone,Ace 6,Screen freezes when charging,Medium,Ahmed,7:00 AM,8:00 PM,"May 7, 2021","May 8, 2021"
69089,Oliver,142-3713-40,Phone,Ace Galaxy S10,microphone not audible,Medium,Ahmed,5:00 PM,3:00 PM,"June 6, 2021","June 7, 2021"
53502,Paige,982-0548-72,Phone,Ace X3,Sharing certain files is difficult,Low,Ahmed,7:00 PM,5:00 PM,"May 21, 2021","May 24, 2021"
25244,Jared,548-5159-47,Tablet,Ace Swift F20 Lite,Phone calls disconnects itself,Medium,Ahmed,8:00 AM,8:00 AM,"May 19, 2021","May 20, 2021"
62568,Rubie,952-0476-22,Tablet,Ace Tab E750 Pro,Sound buttons broken,Low,Ahmed,2:00 PM,2:00 PM,"May 11, 2021","May 14, 2021"
26398,Amelia,898-7821-47,Tablet,Ace NotePad 2,Lockscreen blacks out,Low,Ahmed,1:00 PM,1:00 PM,"May 6, 2021","May 9, 2021"
61750,Briony,400-6666-60,Tablet,Ace Tab E750,Video quality is broken while sharing,Low,Ahmed,10:00 AM,10:00 AM,"June 11, 2021","June 14, 2021"
9315,Frederick,497-5600-43,Tablet,Ace NotePad 4,Some games not compatible in my phone,Low,Rohan,9:00 AM,9:00 AM,"June 9, 2021","June 11, 2021"
95299,Dale,419-8397-91,Tablet,Ace Tab E750 Pro,Camera broken,Low,Rohan,4:00 PM,4:00 PM,"May 29, 2021","May 31, 2021"
1408,Amber,049-8129-77,Tablet,Ace Swift F20 Lite,Display not working,Medium,Rohan,12:00 PM,12:00 PM,"May 15, 2021","May 16, 2021"
70717,Lenny,110-0894-45,Tablet,Ace NotePad 2,Cannot download songs,Low,Rohan,7:00 PM,7:00 PM,"May 5, 2021","May 8, 2021"
60983,Eddy,997-2316-83,Tablet,Ace Tab E750,Fraud texts and calls often,Low,Rohan,9:00 AM,9:00 AM,"May 27, 2021","May 30, 2021"
67134,Ellia,400-2144-88,Tablet,Ace Swift F20,Security not good enough,Medium,Rohan,11:00 AM,11:00 AM,"May 13, 2021","May 14, 2021"
41066,Ada,128-7628-40,Tablet,Ace NotePad 4,Network connectivity is sLow,Medium,Rohan,12:00 PM,12:00 PM,"May 9, 2021","May 10, 2021"
47604,Dexter,607-7157-44,Tablet,Ace Tab E750 Pro,Brower not stable,Low,Abhishek,2:00 PM,2:00 PM,"May 24, 2021","May 27, 2021"
40523,Alexia,836-6143-23,Laptop,Ace TouchPad 2000,Brightness is always dim,Low,Abhishek,3:00 PM,3:00 PM,"May 7, 2021","May 10, 2021"
27763,Maddie,315-0147-89,Laptop,Ace Swift F20 Lite,Auto lock not working,Low,Abhishek,8:00 PM,8:00 PM,"June 6, 2021","June 9, 2021"
60314,Alisa,923-5125-45,Laptop,Ace Notebook 1.0,Word and other ms apps are not opening,Medium,Abhishek,3:00 PM,3:00 PM,"May 15, 2021","May 16, 2021"
9497,Derek,363-9320-29,Laptop,Ace Notebook 2.0 Lite,Keyboard is not working,Medium,Abhishek,5:00 PM,5:00 PM,"May 31, 2021","June 1, 2021"
10989,Aldus,281-9817-11,Laptop,Ace Lappy 1126,Does not connect to external devices,Medium,Surya,6:00 PM,6:00 PM,"June 14, 2021","June 15, 2021"
52863,Catherine,057-0926-20,Laptop,Ace Flare S2,Forgotten password,Low,Surya,7:00 PM,7:00 PM,"May 28, 2021","May 29, 2021"
44966,Kirsten,517-0905-43,Laptop,Ace SparX Pro,Screen Is blank,High,Surya,10:00 PM,10:00 PM,"May 1, 2021","May 2, 2021"
15694,Alexia,348-4912-64,Laptop,Ace Flare S6,Headphones not connecting to music,Low,Surya,8:00 AM,12:00 PM,"May 14, 2021","May 17, 2021"
92626,Jacob,234-6198-40,Laptop,Ace SparX Pro,Some Apps incompatible with my phone,Low,Raj,2:00 PM,2:00 PM,"June 10, 2021","June 12, 2021"
38366,Amy,635-2269-12,Laptop,Ace Flare S2,cannot connect to chrome,Medium,Raj,1:00 PM,3:00 PM,"May 15, 2021","May 16, 2021"
61819,Alissa,085-0630-73,Laptop,Ace SparX,Overheating very often,Medium,Raj,10:00 AM,8:00 PM,"May 20, 2021","May 21, 2021"
73501,Wilson,317-3785-75,Laptop,Ace SparX,Not charging,High,Raj,9:00 AM,3:00 PM,"May 25, 2021","May 25, 2021"
29126,April,215-3020-26,Laptop,Ace SparX,Issue connecting to networks,Low,Raj,4:00 PM,5:00 PM,"May 6, 2021","May 9, 2021"
90700,Amber,674-6654-19,Laptop,Ace Swift F20 Lite,Cannot connect to the app store,Low,Raj,12:00 PM,6:00 PM,"May 27, 2021","May 29, 2021"
61434,Alisa,972-9471-18,Laptop,Ace Infinite,charging port is broken,Medium,Rohan,7:00 PM,7:00 PM,"May 28, 2021","May 29, 2021"
55249,Jenna,083-0045-27,Laptop,Ace Flare S6,Power Button not working,High,Rohan,9:00 AM,10:00 PM,"May 1, 2021","May 1, 2021"
20044,Caroline,283-5215-36,Laptop,Ace Lappy 1126,Battery does not charge upto 100%,Medium,Rohan,11:00 AM,7:00 PM,"May 12, 2021","May 12, 2021"
20472,Joyce,716-8697-85,Laptop,Ace Flare S6,Forgotten password,High,Rohan,12:00 PM,10:00 PM,"May 25, 2021","May 25, 2021"
85762,Lucy,362-1037-47,Laptop,Ace Notebook 1.0,ms apps are not responding,Low,Rohan,2:00 PM,8:00 AM,"June 15, 2021","June 19, 2021"
22481,Miranda,772-7397-70,Laptop,Ace SparX,Keyboard is not working,Medium,Abhishek,3:00 PM,2:00 PM,"May 7, 2021","May 8, 2021"
50439,Gianna,897-8253-76,Laptop,Ace Lappy 1126,Screen borken,High,Abhishek,8:00 PM,1:00 PM,"May 29, 2021","May 30, 2021"
51157,Ada,637-1426-14,Laptop,Ace Infinite,Forgotten password,High,Abhishek,3:00 PM,10:00 AM,"May 30, 2021","May 31, 2021"
75870,Chester,391-3583-44,Laptop,Ace Flare S6,ms apps are not responding,Low,Abhishek,5:00 PM,9:00 AM,"June 2, 2021","June 5, 2021"
64968,John,658-0325-11,Laptop,Ace Notebook 2.0,Keyboard is not working,Medium,Abhishek,6:00 PM,10:00 PM,"May 20, 2021","May 21, 2021"
52901,Lydia,857-0048-05,Phone,Ace Galaxy S4,Screen borken,High,Abhishek,7:00 PM,7:00 PM,"May 12, 2021","May 13, 2021"
52254,Julia,038-0882-06,Phone,Ace X3,Touchpad not working,Medium,Abhishek,10:00 PM,10:00 PM,"May 8, 2021","May 9, 2021"
96978,Olivia,311-3721-58,Phone,Ace Galaxy S9,Not charging,High,Abhishek,5:00 PM,8:00 AM,"May 19, 2021","May 20, 2021"
69522,Adele,675-0883-45,Phone,Ace Galaxy S10,Overheating very often,Medium,Rohan,7:00 PM,2:00 PM,"June 10, 2021","June 11, 2021"
27039,Rebecca,530-4511-55,Phone,Ace M31 Prime,Not charging,Low,Rohan,8:00 AM,1:00 PM,"May 2, 2021","May 6, 2021"
27855,Vincent,005-2234-29,Phone,Ace M31 Prime,Issue connecting to networks,Medium,Rohan,2:00 PM,10:00 AM,"May 20, 2021","May 21, 2021"
66557,Hailey,707-1211-12,Phone,Ace Galaxy S10,Phone lags and freezes,High,Rohan,1:00 PM,9:00 AM,"May 16, 2021","May 17, 2021"
50565,Marcus,471-7584-26,Phone,Ace M31 Prime,Overheating,High,Rohan,10:00 AM,12:00 PM,"May 30, 2021","May 31, 2021"
59092,Maria,615-1501-62,Phone,Ace 6s+,"Water damage, phone dead",Medium,Rohan,9:00 AM,2:00 PM,"May 30, 2021","May 31, 2021"
38039,James,060-8086-65,Phone,Ace Galaxy S6,Display cracked completely,High,Rohan,4:00 PM,10:00 AM,"May 12, 2021","May 13, 2021"
59474,Owen,171-6662-66,Phone,Ace Galaxy S10,Ace pen not recognized,High,Surya,12:00 PM,9:00 AM,"May 14, 2021","May 15, 2021"
91653,Walter,229-7043-74,Phone,Ace 5,Damaged charging port,High,Surya,7:00 PM,4:00 PM,"May 13, 2021","May 14, 2021"
69235,Vanessa,292-0158-12,Phone,Ace 5,Ace pen not recognized,High,Surya,9:00 AM,12:00 PM,"May 4, 2021","May 5, 2021"
82196,Honey,876-6910-20,Phone,Ace 5s,Phone dead,Low,Surya,11:00 AM,7:00 PM,"June 13, 2021","June 16, 2021"
24049,Paul,329-2213-66,Phone,Ace 6s+,Cannot download apps,Medium,Surya,12:00 PM,9:00 AM,"June 14, 2021","June 15, 2021"
13497,April,887-2266-88,Phone,Ace 6s+,Cannot connect to wifi,Medium,Surya,7:00 PM,11:00 AM,"June 14, 2021","June 15, 2021"
26037,Alford,184-9336-00,Phone,Ace Galaxy S6,Low battery life,Low,Surya,8:00 AM,4:00 PM,"May 5, 2021","May 8, 2021"
48020,Charlie,307-4055-76,Phone,Ace X3,Phone crashes and reboots often,High,Surya,2:00 PM,1:00 PM,"May 14, 2021","May 15, 2021"
23002,Paul,572-0208-91,Phone,Ace Galaxy S6,Charger port damaged,Low,Surya,1:00 PM,6:00 PM,"June 12, 2021","June 16, 2021"
13783,Charlie,196-0815-72,Phone,Ace 5,Screen cracked partially,Medium,Surya,10:00 AM,7:00 PM,"May 15, 2021","May 16, 2021"
39654,Mike,852-2531-38,Phone,Ace M31 Prime,Touchpad not working,Medium,Surya,9:00 AM,8:00 AM,"June 13, 2021","June 14, 2021"
88949,Ryan,514-4826-09,Phone,Ace Galaxy S9,Unresponsive power button,Low,Surya,4:00 PM,2:00 PM,"May 31, 2021","May 3, 2021"
99518,Maria,263-7746-10,Tablet,Ace Swift F20,Low battery life,Low,Surya,12:00 PM,1:00 PM,"May 17, 2021","May 21, 2021"
19771,Jenna,249-8253-06,Tablet,Ace Tab E750,Phone lagging,Low,Surya,11:00 AM,10:00 AM,"May 31, 2021","May 2, 2021"
35023,Sam,994-5620-26,Tablet,Ace Tablet 500 Mini,Camera is not working,Low,Surya,12:00 PM,9:00 AM,"May 27, 2021","May 30, 2021"
34576,Gianna,095-5964-23,Tablet,Ace NotePad 2,Battery does not last for long,Medium,Surya,7:00 AM,4:00 PM,"June 10, 2021","June 8, 2021"
12002,Marcus,739-0157-94,Tablet,Ace Tab E750 Pro,The device is not turning on,High,Ahmed,5:00 PM,12:00 PM,"June 2, 2021","June 2, 2021"
66148,Arnold,459-8090-57,Tablet,Ace Swift F20,Display is broken,Medium,Ahmed,7:00 PM,7:00 PM,"June 5, 2021","June 7, 2021"
71984,Edgar,331-9566-34,Tablet,Ace Tablet 500,Does not get charged,Medium,Ahmed,8:00 AM,9:00 AM,"May 26, 2021","May 28, 2021"
27033,Jordan,762-6865-12,Tablet,Ace NotePad 4,Some apps are not working,Low,Ahmed,2:00 PM,11:00 AM,"June 2, 2021","June 8, 2021"
77741,Adrian,175-5485-47,Tablet,Ace Tablet 500,Forgotten password,Medium,Ahmed,1:00 PM,12:00 PM,"June 8, 2021","June 9, 2021"
69681,Charlotte,722-3967-88,Tablet,Ace NotePad 4,The device is not functioning,High,Ahmed,10:00 AM,2:00 PM,"June 12, 2021","June 12, 2021"
87061,Derek,398-5128-43,Tablet,Ace NotePad 2,The screen is completely blank,High,Ahmed,9:00 AM,3:00 PM,"May 20, 2021","May 20, 2021"
24728,Ryan,497-7627-25,Tablet,Ace Swift F20,Camera is blurry,Low,Ahmed,4:00 PM,8:00 PM,"June 15, 2021","June 18, 2021"
65184,Penelope,559-7568-82,Tablet,Ace Tab E750,Cannot connect to the app store,Low,Ahmed,12:00 PM,3:00 PM,"May 8, 2021","May 11, 2021"
69323,Sam,829-8525-41,Tablet,Ace Tab E750,The device heats up occasionally,Low,Ahmed,7:00 PM,8:00 PM,"May 27, 2021","May 30, 2021"
98409,Tony,059-5916-43,Tablet,Ace Tablet 500 Mini,The device needs a battery change,Medium,Ahmed,9:00 AM,3:00 PM,"May 22, 2021","May 24, 2021"
23940,Mary,004-0510-24,Tablet,Ace Swift F20,Device is not receiving updates,Low,Ahmed,11:00 AM,5:00 PM,"May 29, 2021","May 2, 2021"
15728,Isabella,584-3827-19,Tablet,Ace Tablet 500,Speakers are not working,Medium,Rohan,12:00 PM,6:00 PM,"June 2, 2021","June 4, 2021"
6061,Aston,928-1452-88,Tablet,Ace Tab E750,Some apps are not opening,Low,Rohan,2:00 PM,7:00 PM,"May 18, 2021","May 21, 2021"
56846,Tiana,052-3208-43,Tablet,Ace Swift F20,Does not connect to the wifi,Low,Rohan,3:00 PM,10:00 PM,"May 20, 2021","May 24, 2021"
6410,Rosie,523-0437-83,Tablet,Ace NotePad 4,The device is not charging,Medium,Rohan,8:00 PM,12:00 PM,"June 1, 2021","June 3, 2021"
4458,Sawyer,405-4417-34,Tablet,Ace Tablet 500 Mini,Device is not functioning at all,High,Rohan,3:00 PM,2:00 PM,"May 22, 2021","May 22, 2021"
97135,Alford,838-9396-10,Tablet,Ace NotePad 2,Device does not connect to the network,Medium,Rohan,5:00 PM,3:00 PM,"June 5, 2021","June 7, 2021"
61025,Tara,096-4988-86,Desktop,Ace A700,Word and other ms apps are not opening,Medium,Rohan,6:00 PM,8:00 PM,"May 26, 2021","May 28, 2021"
74579,Freddie,917-3279-71,Desktop,Ace Pro 1000,Keyboard is not working,Medium,Rohan,7:00 PM,3:00 PM,"May 31, 2021","May 2, 2021"
38209,Max,334-3874-30,Desktop,Ace AZ Desktop,Does not connect to external devices,Medium,Rohan,10:00 PM,5:00 PM,"June 1, 2021","June 3, 2021"
23296,Chloe,767-3919-35,Desktop,Ace Pro 2000,Forgotten password,Low,Rohan,11:00 AM,6:00 PM,"May 24, 2021","May 28, 2021"
96902,Vivian,008-9765-74,Desktop,Ace Pro 2000,Screen Is blank,High,Rohan,12:00 PM,7:00 PM,"May 12, 2021","May 12, 2021"
62501,Alen,207-9053-88,Laptop,Ace SparX,Screen borken,High,Rohan,7:00 AM,10:00 PM,"June 13, 2021","June 13, 2021"
62663,James,092-9574-20,Laptop,Ace Lappy 1126,keypad not working,High,Abhishek,5:00 PM,7:00 PM,"May 19, 2021","May 19, 2021"
81235,Garry,525-4805-25,Laptop,Ace Infinite,Not charging,High,Abhishek,7:00 PM,10:00 PM,"June 4, 2021","June 4, 2021"
91891,Catherine,355-8855-69,Laptop,Ace SparX,Overheating very often,Medium,Abhishek,8:00 AM,8:00 AM,"January 10, 2021","January 12, 2021"
87212,Dainton,699-7237-63,Laptop,Ace SparX Pro,Not charging,High,Abhishek,2:00 PM,2:00 PM,"December 23, 2020","December 23, 2021"
6500,Adrianna,804-8204-13,Laptop,Ace Notebook 1.0,Issue connecting to networks,Low,Abhishek,1:00 PM,1:00 PM,"March 4, 2021","March 7, 2021"
53857,Evelyn,667-7376-45,Laptop,Ace Notebook 2.0,Cannot connect to the app store,Low,Ahmed,10:00 AM,10:00 AM,"March 11, 2021","March 15, 2021"
90646,Edith,382-0719-84,Laptop,Ace Notebook 2.0 Lite,charging port is broken,Medium,Ahmed,9:00 AM,9:00 AM,"January 12, 2021","January 13, 2021"
32038,Kelsey,689-8389-23,Laptop,Ace Lappy 1126,Power Button not working,High,Ahmed,4:00 PM,10:00 PM,"March 8, 2021","March 8, 2021"
92985,Amy,047-8478-21,Laptop,Ace Infinite,Battery does not charge upto 100%,Medium,Ahmed,12:00 PM,7:00 PM,"February 1, 2021","February 2, 2021"
73879,Connie,787-0550-11,Tablet,Ace Tab E750 Pro,Battery replacement,Low,Ahmed,7:00 PM,8:00 AM,"February 17, 2021","February 20, 2021"
89641,Robert,673-1473-07,Tablet,Ace Swift F20 Lite,Screen Flickering when connected to charger,Medium,Ahmed,9:00 AM,2:00 PM,"March 5, 2021","March 7, 2021"
629,Alford,880-6730-55,Tablet,Ace Swift F20 Lite,"Battery not charging, laptop works with charger",Low,Ahmed,11:00 AM,1:00 PM,"January 20, 2021","January 24, 2021"
39112,Grace,130-0289-44,Tablet,Ace Swift F20 Lite,Charging port is loose,High,Ahmed,12:00 PM,10:00 AM,"December 22, 2020","December 23, 2020"
98483,Preston,823-7279-16,Tablet,Ace Swift F20 Lite,Keyboard not working,Medium,Ahmed,2:00 PM,9:00 AM,"December 4, 2020","December 5, 2021"
43981,Alfred,454-5327-98,Tablet,Ace NotePad 2,Touchscreen not working,Medium,Ahmed,3:00 PM,4:00 PM,"February 9, 2021","February 11, 2021"
33491,Connie,585-2002-72,Tablet,Ace Swift F20,Display cracked,High,Surya,8:00 PM,12:00 PM,"January 14, 2021","January 15, 2021"
95224,Amelia,044-5829-79,Tablet,Ace NotePad 4,Screen borken,High,Surya,3:00 PM,7:00 PM,"December 8, 2020","December 8, 2020"
93034,Mike,890-2724-63,Tablet,Ace NotePad 4,Touchpad not working,High,Surya,5:00 PM,9:00 AM,"December 25, 2020","December 26, 2020"
84681,Alexia,128-3198-48,Tablet,Ace NotePad 4,Not charging,High,Surya,6:00 PM,11:00 AM,"February 19, 2021","February 20, 2021"
77532,Antony,342-1077-53,Tablet,Ace NotePad 2,Overheating very often,Medium,Raj,7:00 PM,12:00 PM,"March 3, 2021","March 5, 2021"
40221,Edward,462-7814-68,Tablet,Ace Tab E750,Not charging,High,Raj,10:00 PM,5:00 PM,"November 21, 2020","November 22, 2020"
27936,Annabella,539-6618-35,Tablet,Ace Tab E750 Pro,Issue connecting to networks,Low,Raj,8:00 AM,6:00 PM,"February 25, 2021","February 28, 2021"
48101,Fiona,097-7927-38,Tablet,Ace Swift F20 Lite,Phone lags and freezes,Medium,Raj,2:00 PM,7:00 PM,"March 7, 2021","March 8, 2021"
24579,Owen,540-6157-11,Tablet,Ace Tablet 500,Overheating,Low,Raj,1:00 PM,10:00 PM,"November 29, 2020","November 2, 2020"
76746,Lana,708-0706-64,Phone,Ace 6,"Water damage, phone dead",High,Raj,10:00 AM,12:00 PM,"December 11, 2020","December 11, 0202"
40391,Carl,695-6560-84,Phone,Ace 5s,Display cracked completely,High,Raj,9:00 AM,2:00 PM,"January 3, 2021","January 3, 2021"
70872,Alisa,421-7000-43,Phone,Ace M31 Prime,Touchpad unresponsive,High,Raj,4:00 PM,3:00 PM,"December 29, 2020","December 30, 2020"
70477,Maddie,218-5901-70,Phone,Ace 6s+,Water damage,High,Abhishek,12:00 PM,8:00 PM,"January 7, 2021","January 7, 2021"
13883,Fenton,854-7181-02,Phone,Ace Galaxy S10,Low battery life,Low,Abhishek,7:00 PM,3:00 PM,"March 27, 2021","March 28, 2021"
59667,Lilianna,338-0606-13,Phone,Ace Galaxy S9,Doesnot charge upto 100%,Medium,Abhishek,9:00 AM,5:00 PM,"November 25, 2020","November 27, 2020"
82580,Alfred,877-5230-91,Phone,Ace Galaxy S6,Can't connect to wifi,Medium,Abhishek,11:00 AM,6:00 PM,"December 17, 2020","December 18, 2020"
28874,Haris,564-0627-57,Phone,Ace X3,SLow Phone,Low,Abhishek,12:00 PM,7:00 PM,"February 23, 2021","February 26, 2021"
77982,Darcy,923-1603-36,Phone,Ace X3,Speakers not working,Medium,Abhishek,2:00 PM,10:00 PM,"December 28, 2020","December 30, 2020"
67659,Adelaide,312-7012-98,Phone,Ace Galaxy S4,Low battery life,Low,Abhishek,3:00 PM,7:00 PM,"February 5, 2021","February 8, 2021"
29008,Haris,428-4093-05,Phone,Ace Galaxy S4,Cannot install apps,Medium,Abhishek,8:00 PM,10:00 PM,"February 2, 2021","February 6, 2021"
49930,Edward,077-1050-71,Phone,Ace Galaxy S4,RAM not accessible,High,Surya,3:00 PM,8:00 AM,"December 30, 2020","December 31, 2020"
59759,Adam,927-5261-41,Phone,Ace M31 Prime,Cannot install updates,Low,Surya,5:00 PM,2:00 PM,"February 12, 2021","February 16, 2021"
96467,Ned,360-7444-00,Phone,Ace Galaxy S10,Display damaged,High,Surya,6:00 PM,9:00 AM,"March 9, 2021","March 10, 2021"
11323,Blake,064-5989-71,Phone,Ace X3,Touchscreen unresponsive sometimes,Low,Surya,7:00 PM,4:00 PM,"November 13, 2020","November 17, 2020"
62024,Eric,089-9375-78,Phone,Ace Galaxy S9,Keyboard damaged,Medium,Surya,10:00 PM,12:00 PM,"November 25, 2020","November 27, 2020"
36790,Emma,222-8152-30,Phone,Ace Galaxy S4,Touchscreen unresponsive,Medium,Surya,5:00 PM,7:00 PM,"November 27, 2020","November 28, 2020"
36491,Lucy,136-3795-36,Phone,Ace M31 Prime,Water damage,High,Rohan,7:00 PM,9:00 AM,"November 22, 2020","November 23, 2020"
60466,Oscar,711-3032-52,Phone,Ace Galaxy S10,Processor burning,High,Rohan,8:00 AM,11:00 AM,"February 4, 2021","February 4, 2021"
95329,Kimberly,080-6154-22,Tablet,Ace Swift F20 Lite,Keyboard unresponsive,Medium,Rohan,2:00 PM,12:00 PM,"November 20, 2020","November 21, 2020"
80651,Wilson,064-0441-63,Tablet,Ace Tablet 500 Mini,Fans not working sometimes,Medium,Rohan,1:00 PM,5:00 PM,"March 15, 2021","March 17, 2021"
24854,Melanie,119-1221-74,Tablet,Ace NotePad 2,Cannot install updates,Low,Rohan,10:00 AM,6:00 PM,"December 12, 2020","December 16, 2020"
55523,Amy,830-0497-26,Tablet,Ace Tablet 500,Cannot install updates,Low,Rohan,9:00 AM,7:00 PM,"February 23, 2021","February 27, 2021"
17548,Penelope,241-4097-01,Tablet,Ace Tablet 500,Screen blackout when turning on,Medium,Rohan,4:00 PM,10:00 PM,"March 4, 2021","March 5, 2021"
39768,Ellia,242-4747-61,Tablet,Ace Tab E750,Minor monitor issues,Medium,Rohan,12:00 PM,12:00 PM,"February 25, 2021","February 27, 2021"
8047,Lenny,962-5644-54,Tablet,Ace Tablet 500 Mini,Monitor ghosting,Medium,Rohan,7:00 PM,2:00 PM,"December 13, 2020","December 14, 2020"
59124,Lenny,742-7866-36,Tablet,Ace Swift F20 Lite,Blue Screen,High,Rohan,9:00 AM,3:00 PM,"December 31, 2020","December 31, 2020"
2930,Adrian,045-9227-74,Tablet,Ace Tablet 500,Failing power supply,High,Rohan,11:00 AM,8:00 PM,"December 3, 2020","December 3, 2020"
8836,Kirsten,411-6346-04,Tablet,Ace Swift F20 Lite,Screen frozen,High,Rohan,12:00 PM,3:00 PM,"March 22, 2021","March 22, 2021"
16048,Andrew,937-7150-66,Tablet,Ace Tablet 500 Mini,Camera is not working,Low,Rohan,7:00 PM,5:00 PM,"January 25, 2021","January 25, 2021"
34201,Rebecca,165-7798-70,Tablet,Ace Tablet 500 Mini,Battery does not last for long,Medium,Rohan,8:00 AM,6:00 PM,"November 12, 2020","November 14, 2020"
25801,Hailey,802-8995-82,Tablet,Ace Tab E750 Pro,The device is not turning on,High,Rohan,2:00 PM,7:00 PM,"November 7, 2020","November 7, 2020"
24310,Natalie,544-7302-87,Tablet,Ace Tablet 500,Display is broken,Medium,Rohan,1:00 PM,10:00 PM,"December 27, 2020","December 28, 2020"
9018,Adison,812-9720-28,Tablet,Ace Tablet 500,Does not get charged,Medium,Rohan,10:00 AM,7:00 PM,"January 26, 2021","January 28, 2021"
20320,Chester,824-2149-76,Tablet,Ace NotePad 2,Some apps are not working,Low,Raj,9:00 AM,10:00 PM,"December 27, 2020","December 31, 2020"
1900,Maddie,436-1773-32,Tablet,Ace Swift F20 Lite,Forgotten password,Medium,Raj,4:00 PM,8:00 AM,"November 3, 2020","November 5, 2020"
